fund_name,date,nav
Parag Parikh Flexi Cap Fund - Direct Growth,13-07-2023,60.33600
Parag Parikh Flexi Cap Fund - Direct Growth,12-07-2023,60.15770
Parag Parikh Flexi Cap Fund - Direct Growth,11-07-2023,59.86090
Parag Parikh Flexi Cap Fund - Direct Growth,10-07-2023,59.67660
Parag Parikh Flexi Cap Fund - Direct Growth,07-07-2023,60.06040
Parag Parikh Flexi Cap Fund - Direct Growth,06-07-2023,60.50290
Parag Parikh Flexi Cap Fund - Direct Growth,05-07-2023,60.36830
Parag Parikh Flexi Cap Fund - Direct Growth,04-07-2023,60.01670
Parag Parikh Flexi Cap Fund - Direct Growth,03-07-2023,59.92380
Parag Parikh Flexi Cap Fund - Direct Growth,30-06-2023,59.63200
Parag Parikh Flexi Cap Fund - Direct Growth,28-06-2023,59.28790
Parag Parikh Flexi Cap Fund - Direct Growth,27-06-2023,58.85690
Parag Parikh Flexi Cap Fund - Direct Growth,26-06-2023,58.95820
Parag Parikh Flexi Cap Fund - Direct Growth,23-06-2023,58.79260
Parag Parikh Flexi Cap Fund - Direct Growth,22-06-2023,58.75280
Parag Parikh Flexi Cap Fund - Direct Growth,21-06-2023,59.09440
Parag Parikh Flexi Cap Fund - Direct Growth,20-06-2023,58.99700
Parag Parikh Flexi Cap Fund - Direct Growth,19-06-2023,58.77290
Parag Parikh Flexi Cap Fund - Direct Growth,16-06-2023,59.00570
Parag Parikh Flexi Cap Fund - Direct Growth,15-06-2023,58.61310
Parag Parikh Flexi Cap Fund - Direct Growth,14-06-2023,58.58090
Parag Parikh Flexi Cap Fund - Direct Growth,13-06-2023,58.51350
Parag Parikh Flexi Cap Fund - Direct Growth,12-06-2023,58.01310
Parag Parikh Flexi Cap Fund - Direct Growth,09-06-2023,57.95110
Parag Parikh Flexi Cap Fund - Direct Growth,08-06-2023,58.09730
Parag Parikh Flexi Cap Fund - Direct Growth,07-06-2023,58.73930
Parag Parikh Flexi Cap Fund - Direct Growth,06-06-2023,58.51540
Parag Parikh Flexi Cap Fund - Direct Growth,05-06-2023,58.41470
Parag Parikh Flexi Cap Fund - Direct Growth,02-06-2023,58.26260
Parag Parikh Flexi Cap Fund - Direct Growth,01-06-2023,57.97770
Parag Parikh Flexi Cap Fund - Direct Growth,31-05-2023,58.33620
Parag Parikh Flexi Cap Fund - Direct Growth,30-05-2023,58.40300
Parag Parikh Flexi Cap Fund - Direct Growth,29-05-2023,58.31590
Parag Parikh Flexi Cap Fund - Direct Growth,26-05-2023,57.87750
Parag Parikh Flexi Cap Fund - Direct Growth,25-05-2023,57.36940
Parag Parikh Flexi Cap Fund - Direct Growth,24-05-2023,57.28930
Parag Parikh Flexi Cap Fund - Direct Growth,23-05-2023,57.26950
Parag Parikh Flexi Cap Fund - Direct Growth,22-05-2023,56.97160
Parag Parikh Flexi Cap Fund - Direct Growth,19-05-2023,56.77870
Parag Parikh Flexi Cap Fund - Direct Growth,18-05-2023,56.54730
Parag Parikh Flexi Cap Fund - Direct Growth,17-05-2023,56.60160
Parag Parikh Flexi Cap Fund - Direct Growth,16-05-2023,56.66060
Parag Parikh Flexi Cap Fund - Direct Growth,15-05-2023,56.75430
Parag Parikh Flexi Cap Fund - Direct Growth,12-05-2023,56.77390
Parag Parikh Flexi Cap Fund - Direct Growth,11-05-2023,56.68830
Parag Parikh Flexi Cap Fund - Direct Growth,10-05-2023,56.39030
Parag Parikh Flexi Cap Fund - Direct Growth,09-05-2023,56.28130
Parag Parikh Flexi Cap Fund - Direct Growth,08-05-2023,56.17440
Parag Parikh Flexi Cap Fund - Direct Growth,05-05-2023,55.81600
Parag Parikh Flexi Cap Fund - Direct Growth,04-05-2023,56.09050
Parag Parikh Flexi Cap Fund - Direct Growth,03-05-2023,55.99650
Parag Parikh Flexi Cap Fund - Direct Growth,02-05-2023,56.04650
Parag Parikh Flexi Cap Fund - Direct Growth,28-04-2023,55.99380
Parag Parikh Flexi Cap Fund - Direct Growth,27-04-2023,55.20390
Parag Parikh Flexi Cap Fund - Direct Growth,26-04-2023,54.77230
Parag Parikh Flexi Cap Fund - Direct Growth,25-04-2023,54.87650
Parag Parikh Flexi Cap Fund - Direct Growth,24-04-2023,54.95570
Parag Parikh Flexi Cap Fund - Direct Growth,21-04-2023,54.65100
Parag Parikh Flexi Cap Fund - Direct Growth,20-04-2023,54.58130
Parag Parikh Flexi Cap Fund - Direct Growth,19-04-2023,54.52540
Parag Parikh Flexi Cap Fund - Direct Growth,18-04-2023,54.67570
Parag Parikh Flexi Cap Fund - Direct Growth,17-04-2023,54.60340
Parag Parikh Flexi Cap Fund - Direct Growth,13-04-2023,54.26110
Parag Parikh Flexi Cap Fund - Direct Growth,12-04-2023,54.35660
Parag Parikh Flexi Cap Fund - Direct Growth,11-04-2023,54.37470
Parag Parikh Flexi Cap Fund - Direct Growth,10-04-2023,54.16780
Parag Parikh Flexi Cap Fund - Direct Growth,06-04-2023,53.81420
Parag Parikh Flexi Cap Fund - Direct Growth,05-04-2023,53.79600
Parag Parikh Flexi Cap Fund - Direct Growth,03-04-2023,53.40350
Parag Parikh Flexi Cap Fund - Direct Growth,31-03-2023,53.04850
Parag Parikh Flexi Cap Fund - Direct Growth,29-03-2023,52.36950
Parag Parikh Flexi Cap Fund - Direct Growth,28-03-2023,52.24850
Parag Parikh Flexi Cap Fund - Direct Growth,27-03-2023,52.43530
Parag Parikh Flexi Cap Fund - Direct Growth,24-03-2023,52.55010
Parag Parikh Flexi Cap Fund - Direct Growth,23-03-2023,52.68590
Parag Parikh Flexi Cap Fund - Direct Growth,22-03-2023,52.91870
Parag Parikh Flexi Cap Fund - Direct Growth,21-03-2023,52.68370
Parag Parikh Flexi Cap Fund - Direct Growth,20-03-2023,52.60680
Parag Parikh Flexi Cap Fund - Direct Growth,17-03-2023,52.81020
Parag Parikh Flexi Cap Fund - Direct Growth,16-03-2023,52.43700
Parag Parikh Flexi Cap Fund - Direct Growth,15-03-2023,52.16620
Parag Parikh Flexi Cap Fund - Direct Growth,14-03-2023,51.95710
Parag Parikh Flexi Cap Fund - Direct Growth,13-03-2023,51.89890
Parag Parikh Flexi Cap Fund - Direct Growth,10-03-2023,52.53080
Parag Parikh Flexi Cap Fund - Direct Growth,09-03-2023,52.92410
Parag Parikh Flexi Cap Fund - Direct Growth,08-03-2023,53.18100
Parag Parikh Flexi Cap Fund - Direct Growth,06-03-2023,53.12540
Parag Parikh Flexi Cap Fund - Direct Growth,03-03-2023,52.52750
Parag Parikh Flexi Cap Fund - Direct Growth,02-03-2023,52.18870
Parag Parikh Flexi Cap Fund - Direct Growth,01-03-2023,52.31980
Parag Parikh Flexi Cap Fund - Direct Growth,28-02-2023,51.98260
Parag Parikh Flexi Cap Fund - Direct Growth,27-02-2023,51.94710
Parag Parikh Flexi Cap Fund - Direct Growth,24-02-2023,52.12520
Parag Parikh Flexi Cap Fund - Direct Growth,23-02-2023,52.07870
Parag Parikh Flexi Cap Fund - Direct Growth,22-02-2023,52.06660
Parag Parikh Flexi Cap Fund - Direct Growth,21-02-2023,52.55440
Parag Parikh Flexi Cap Fund - Direct Growth,20-02-2023,52.56650
Parag Parikh Flexi Cap Fund - Direct Growth,17-02-2023,52.71280
Parag Parikh Flexi Cap Fund - Direct Growth,16-02-2023,53.00120
Parag Parikh Flexi Cap Fund - Direct Growth,15-02-2023,52.87940
Parag Parikh Flexi Cap Fund - Direct Growth,14-02-2023,52.82270
Parag Parikh Flexi Cap Fund - Direct Growth,13-02-2023,52.47510
Parag Parikh Flexi Cap Fund - Direct Growth,10-02-2023,52.67820
Parag Parikh Flexi Cap Fund - Direct Growth,09-02-2023,52.98480
Parag Parikh Flexi Cap Fund - Direct Growth,08-02-2023,53.46660
Parag Parikh Flexi Cap Fund - Direct Growth,07-02-2023,53.06580
Parag Parikh Flexi Cap Fund - Direct Growth,06-02-2023,53.28210
Parag Parikh Flexi Cap Fund - Direct Growth,03-02-2023,53.60780
Parag Parikh Flexi Cap Fund - Direct Growth,02-02-2023,52.58690
Parag Parikh Flexi Cap Fund - Direct Growth,01-02-2023,52.32410
Parag Parikh Flexi Cap Fund - Direct Growth,31-01-2023,51.96900
Parag Parikh Flexi Cap Fund - Direct Growth,30-01-2023,52.03710
Parag Parikh Flexi Cap Fund - Direct Growth,27-01-2023,51.85600
Parag Parikh Flexi Cap Fund - Direct Growth,25-01-2023,51.96640
Parag Parikh Flexi Cap Fund - Direct Growth,24-01-2023,52.54740
Parag Parikh Flexi Cap Fund - Direct Growth,23-01-2023,52.42710
Parag Parikh Flexi Cap Fund - Direct Growth,20-01-2023,51.73100
Parag Parikh Flexi Cap Fund - Direct Growth,19-01-2023,51.75150
Parag Parikh Flexi Cap Fund - Direct Growth,18-01-2023,51.75000
Parag Parikh Flexi Cap Fund - Direct Growth,17-01-2023,51.63380
Parag Parikh Flexi Cap Fund - Direct Growth,16-01-2023,51.53130
Parag Parikh Flexi Cap Fund - Direct Growth,13-01-2023,51.62120
Parag Parikh Flexi Cap Fund - Direct Growth,12-01-2023,51.32460
Parag Parikh Flexi Cap Fund - Direct Growth,11-01-2023,50.98370
Parag Parikh Flexi Cap Fund - Direct Growth,10-01-2023,50.97720
Parag Parikh Flexi Cap Fund - Direct Growth,09-01-2023,51.07890
Parag Parikh Flexi Cap Fund - Direct Growth,06-01-2023,50.50320
Parag Parikh Flexi Cap Fund - Direct Growth,05-01-2023,50.91900
Parag Parikh Flexi Cap Fund - Direct Growth,04-01-2023,51.03100
Parag Parikh Flexi Cap Fund - Direct Growth,03-01-2023,51.22590
Parag Parikh Flexi Cap Fund - Direct Growth,02-01-2023,51.08820
Parag Parikh Flexi Cap Fund - Direct Growth,30-12-2022,51.03280
Parag Parikh Flexi Cap Fund - Direct Growth,29-12-2022,51.01170
Parag Parikh Flexi Cap Fund - Direct Growth,28-12-2022,51.00600
Parag Parikh Flexi Cap Fund - Direct Growth,27-12-2022,51.10040
Parag Parikh Flexi Cap Fund - Direct Growth,26-12-2022,50.95550
Parag Parikh Flexi Cap Fund - Direct Growth,23-12-2022,50.36580
Parag Parikh Flexi Cap Fund - Direct Growth,22-12-2022,51.40780
Parag Parikh Flexi Cap Fund - Direct Growth,21-12-2022,51.55140
Parag Parikh Flexi Cap Fund - Direct Growth,20-12-2022,51.82580
Parag Parikh Flexi Cap Fund - Direct Growth,19-12-2022,52.04020
Parag Parikh Flexi Cap Fund - Direct Growth,16-12-2022,51.72980
Parag Parikh Flexi Cap Fund - Direct Growth,15-12-2022,52.37370
Parag Parikh Flexi Cap Fund - Direct Growth,14-12-2022,52.74280
Parag Parikh Flexi Cap Fund - Direct Growth,13-12-2022,52.40480
Parag Parikh Flexi Cap Fund - Direct Growth,12-12-2022,52.07960
Parag Parikh Flexi Cap Fund - Direct Growth,09-12-2022,52.04620
Parag Parikh Flexi Cap Fund - Direct Growth,08-12-2022,52.24390
Parag Parikh Flexi Cap Fund - Direct Growth,07-12-2022,52.23600
Parag Parikh Flexi Cap Fund - Direct Growth,06-12-2022,52.63230
Parag Parikh Flexi Cap Fund - Direct Growth,05-12-2022,52.88840
Parag Parikh Flexi Cap Fund - Direct Growth,02-12-2022,52.88160
Parag Parikh Flexi Cap Fund - Direct Growth,01-12-2022,53.00010
Parag Parikh Flexi Cap Fund - Direct Growth,30-11-2022,52.51660
Parag Parikh Flexi Cap Fund - Direct Growth,29-11-2022,52.27310
Parag Parikh Flexi Cap Fund - Direct Growth,28-11-2022,52.50760
Parag Parikh Flexi Cap Fund - Direct Growth,25-11-2022,52.51930
Parag Parikh Flexi Cap Fund - Direct Growth,24-11-2022,52.49770
Parag Parikh Flexi Cap Fund - Direct Growth,23-11-2022,52.05400
Parag Parikh Flexi Cap Fund - Direct Growth,22-11-2022,51.99440
Parag Parikh Flexi Cap Fund - Direct Growth,21-11-2022,52.02080
Parag Parikh Flexi Cap Fund - Direct Growth,18-11-2022,52.15840
Parag Parikh Flexi Cap Fund - Direct Growth,17-11-2022,52.33560
Parag Parikh Flexi Cap Fund - Direct Growth,16-11-2022,52.53020
Parag Parikh Flexi Cap Fund - Direct Growth,15-11-2022,52.38470
Parag Parikh Flexi Cap Fund - Direct Growth,14-11-2022,52.34230
Parag Parikh Flexi Cap Fund - Direct Growth,11-11-2022,52.25510
Parag Parikh Flexi Cap Fund - Direct Growth,10-11-2022,51.28770
Parag Parikh Flexi Cap Fund - Direct Growth,09-11-2022,51.72790
Parag Parikh Flexi Cap Fund - Direct Growth,07-11-2022,51.45190
Parag Parikh Flexi Cap Fund - Direct Growth,04-11-2022,50.96810
Parag Parikh Flexi Cap Fund - Direct Growth,03-11-2022,51.31250
Parag Parikh Flexi Cap Fund - Direct Growth,02-11-2022,51.70540
Parag Parikh Flexi Cap Fund - Direct Growth,01-11-2022,51.98490
Parag Parikh Flexi Cap Fund - Direct Growth,31-10-2022,51.94640
Parag Parikh Flexi Cap Fund - Direct Growth,28-10-2022,51.52160
Parag Parikh Flexi Cap Fund - Direct Growth,27-10-2022,52.11070
Parag Parikh Flexi Cap Fund - Direct Growth,25-10-2022,52.25180
Parag Parikh Flexi Cap Fund - Direct Growth,21-10-2022,51.57480
Parag Parikh Flexi Cap Fund - Direct Growth,20-10-2022,51.48430
Parag Parikh Flexi Cap Fund - Direct Growth,19-10-2022,51.57910
Parag Parikh Flexi Cap Fund - Direct Growth,18-10-2022,51.32180
Parag Parikh Flexi Cap Fund - Direct Growth,17-10-2022,50.64260
Parag Parikh Flexi Cap Fund - Direct Growth,14-10-2022,50.79860
Parag Parikh Flexi Cap Fund - Direct Growth,13-10-2022,50.40820
Parag Parikh Flexi Cap Fund - Direct Growth,12-10-2022,50.46950
Parag Parikh Flexi Cap Fund - Direct Growth,11-10-2022,50.24490
Parag Parikh Flexi Cap Fund - Direct Growth,10-10-2022,50.69060
Parag Parikh Flexi Cap Fund - Direct Growth,07-10-2022,51.27640
Parag Parikh Flexi Cap Fund - Direct Growth,06-10-2022,51.21320
Parag Parikh Flexi Cap Fund - Direct Growth,04-10-2022,50.57570
Parag Parikh Flexi Cap Fund - Direct Growth,03-10-2022,49.68320
Parag Parikh Flexi Cap Fund - Direct Growth,30-09-2022,49.89200
Parag Parikh Flexi Cap Fund - Direct Growth,29-09-2022,49.73310
Parag Parikh Flexi Cap Fund - Direct Growth,28-09-2022,49.56710
Parag Parikh Flexi Cap Fund - Direct Growth,27-09-2022,49.98320
Parag Parikh Flexi Cap Fund - Direct Growth,26-09-2022,50.14780
Parag Parikh Flexi Cap Fund - Direct Growth,23-09-2022,50.99600
Parag Parikh Flexi Cap Fund - Direct Growth,22-09-2022,51.60290
Parag Parikh Flexi Cap Fund - Direct Growth,21-09-2022,51.99060
Parag Parikh Flexi Cap Fund - Direct Growth,20-09-2022,52.30800
Parag Parikh Flexi Cap Fund - Direct Growth,19-09-2022,51.74730
Parag Parikh Flexi Cap Fund - Direct Growth,16-09-2022,51.71460
Parag Parikh Flexi Cap Fund - Direct Growth,15-09-2022,52.70590
Parag Parikh Flexi Cap Fund - Direct Growth,14-09-2022,52.79110
Parag Parikh Flexi Cap Fund - Direct Growth,13-09-2022,53.14330
Parag Parikh Flexi Cap Fund - Direct Growth,12-09-2022,52.82580
Parag Parikh Flexi Cap Fund - Direct Growth,09-09-2022,52.46910
Parag Parikh Flexi Cap Fund - Direct Growth,08-09-2022,52.26870
Parag Parikh Flexi Cap Fund - Direct Growth,07-09-2022,51.37700
Parag Parikh Flexi Cap Fund - Direct Growth,06-09-2022,51.46460
Parag Parikh Flexi Cap Fund - Direct Growth,05-09-2022,51.33480
Parag Parikh Flexi Cap Fund - Direct Growth,02-09-2022,51.16220
Parag Parikh Flexi Cap Fund - Direct Growth,01-09-2022,51.13090
Parag Parikh Flexi Cap Fund - Direct Growth,30-08-2022,51.32630
Parag Parikh Flexi Cap Fund - Direct Growth,29-08-2022,50.71450
Parag Parikh Flexi Cap Fund - Direct Growth,26-08-2022,51.55540
Parag Parikh Flexi Cap Fund - Direct Growth,25-08-2022,51.22920
Parag Parikh Flexi Cap Fund - Direct Growth,24-08-2022,51.36880
Parag Parikh Flexi Cap Fund - Direct Growth,23-08-2022,51.30010
Parag Parikh Flexi Cap Fund - Direct Growth,22-08-2022,51.43800
Parag Parikh Flexi Cap Fund - Direct Growth,19-08-2022,52.20120
Parag Parikh Flexi Cap Fund - Direct Growth,18-08-2022,52.61260
Parag Parikh Flexi Cap Fund - Direct Growth,17-08-2022,52.71120
Parag Parikh Flexi Cap Fund - Direct Growth,16-08-2022,52.36800
Parag Parikh Flexi Cap Fund - Direct Growth,12-08-2022,51.86440
Parag Parikh Flexi Cap Fund - Direct Growth,11-08-2022,51.81960
Parag Parikh Flexi Cap Fund - Direct Growth,10-08-2022,51.21620
Parag Parikh Flexi Cap Fund - Direct Growth,08-08-2022,51.20290
Parag Parikh Flexi Cap Fund - Direct Growth,05-08-2022,50.99080
Parag Parikh Flexi Cap Fund - Direct Growth,04-08-2022,50.88730
Parag Parikh Flexi Cap Fund - Direct Growth,03-08-2022,50.57030
Parag Parikh Flexi Cap Fund - Direct Growth,02-08-2022,50.64420
Parag Parikh Flexi Cap Fund - Direct Growth,01-08-2022,50.65580
Parag Parikh Flexi Cap Fund - Direct Growth,29-07-2022,49.97750
Parag Parikh Flexi Cap Fund - Direct Growth,28-07-2022,49.66690
Parag Parikh Flexi Cap Fund - Direct Growth,27-07-2022,48.61980
Parag Parikh Flexi Cap Fund - Direct Growth,26-07-2022,48.73500
Parag Parikh Flexi Cap Fund - Direct Growth,25-07-2022,49.05970
Parag Parikh Flexi Cap Fund - Direct Growth,22-07-2022,49.46410
Parag Parikh Flexi Cap Fund - Direct Growth,21-07-2022,49.20780
Parag Parikh Flexi Cap Fund - Direct Growth,20-07-2022,48.86620
Parag Parikh Flexi Cap Fund - Direct Growth,19-07-2022,48.22240
Parag Parikh Flexi Cap Fund - Direct Growth,18-07-2022,48.20780
Parag Parikh Flexi Cap Fund - Direct Growth,15-07-2022,47.64110
Parag Parikh Flexi Cap Fund - Direct Growth,14-07-2022,47.68120
Parag Parikh Flexi Cap Fund - Direct Growth,13-07-2022,47.97080
Parag Parikh Flexi Cap Fund - Direct Growth,12-07-2022,48.40550
Parag Parikh Flexi Cap Fund - Direct Growth,11-07-2022,48.86550
Parag Parikh Flexi Cap Fund - Direct Growth,08-07-2022,48.73150
Parag Parikh Flexi Cap Fund - Direct Growth,07-07-2022,48.27130
Parag Parikh Flexi Cap Fund - Direct Growth,06-07-2022,47.83950
Parag Parikh Flexi Cap Fund - Direct Growth,05-07-2022,47.14760
Parag Parikh Flexi Cap Fund - Direct Growth,04-07-2022,47.17490
Parag Parikh Flexi Cap Fund - Direct Growth,01-07-2022,46.80730
Parag Parikh Flexi Cap Fund - Direct Growth,30-06-2022,46.82740
Parag Parikh Flexi Cap Fund - Direct Growth,29-06-2022,46.71500
Parag Parikh Flexi Cap Fund - Direct Growth,28-06-2022,47.31390
Parag Parikh Flexi Cap Fund - Direct Growth,27-06-2022,47.59070
Parag Parikh Flexi Cap Fund - Direct Growth,24-06-2022,46.73480
Parag Parikh Flexi Cap Fund - Direct Growth,23-06-2022,46.13100
Parag Parikh Flexi Cap Fund - Direct Growth,22-06-2022,45.91900
Parag Parikh Flexi Cap Fund - Direct Growth,21-06-2022,46.18550
Parag Parikh Flexi Cap Fund - Direct Growth,20-06-2022,45.48850
Parag Parikh Flexi Cap Fund - Direct Growth,17-06-2022,45.43300
Parag Parikh Flexi Cap Fund - Direct Growth,16-06-2022,46.05390
Parag Parikh Flexi Cap Fund - Direct Growth,15-06-2022,46.56590
Parag Parikh Flexi Cap Fund - Direct Growth,14-06-2022,46.49840
Parag Parikh Flexi Cap Fund - Direct Growth,13-06-2022,47.01860
Parag Parikh Flexi Cap Fund - Direct Growth,10-06-2022,48.22210
Parag Parikh Flexi Cap Fund - Direct Growth,09-06-2022,48.87380
Parag Parikh Flexi Cap Fund - Direct Growth,08-06-2022,48.71840
Parag Parikh Flexi Cap Fund - Direct Growth,07-06-2022,48.84660
Parag Parikh Flexi Cap Fund - Direct Growth,06-06-2022,48.86640
Parag Parikh Flexi Cap Fund - Direct Growth,03-06-2022,49.32310
Parag Parikh Flexi Cap Fund - Direct Growth,02-06-2022,49.27630
Parag Parikh Flexi Cap Fund - Direct Growth,01-06-2022,49.41310
Parag Parikh Flexi Cap Fund - Direct Growth,31-05-2022,49.55940
Parag Parikh Flexi Cap Fund - Direct Growth,30-05-2022,49.25370
Parag Parikh Flexi Cap Fund - Direct Growth,27-05-2022,48.44570
Parag Parikh Flexi Cap Fund - Direct Growth,26-05-2022,47.74110
Parag Parikh Flexi Cap Fund - Direct Growth,25-05-2022,47.41220
Parag Parikh Flexi Cap Fund - Direct Growth,24-05-2022,48.01500
Parag Parikh Flexi Cap Fund - Direct Growth,23-05-2022,47.95980
Parag Parikh Flexi Cap Fund - Direct Growth,20-05-2022,48.14450
Parag Parikh Flexi Cap Fund - Direct Growth,19-05-2022,47.55020
Parag Parikh Flexi Cap Fund - Direct Growth,18-05-2022,48.48730
Parag Parikh Flexi Cap Fund - Direct Growth,17-05-2022,48.31320
Parag Parikh Flexi Cap Fund - Direct Growth,16-05-2022,47.63710
Parag Parikh Flexi Cap Fund - Direct Growth,13-05-2022,47.14980
Parag Parikh Flexi Cap Fund - Direct Growth,12-05-2022,47.02010
Parag Parikh Flexi Cap Fund - Direct Growth,11-05-2022,48.12580
Parag Parikh Flexi Cap Fund - Direct Growth,10-05-2022,48.11930
Parag Parikh Flexi Cap Fund - Direct Growth,09-05-2022,48.79940
Parag Parikh Flexi Cap Fund - Direct Growth,06-05-2022,49.00810
Parag Parikh Flexi Cap Fund - Direct Growth,05-05-2022,49.94350
Parag Parikh Flexi Cap Fund - Direct Growth,04-05-2022,49.64820
Parag Parikh Flexi Cap Fund - Direct Growth,02-05-2022,49.96220
Parag Parikh Flexi Cap Fund - Direct Growth,29-04-2022,50.72050
Parag Parikh Flexi Cap Fund - Direct Growth,28-04-2022,50.67320
Parag Parikh Flexi Cap Fund - Direct Growth,27-04-2022,50.32240
Parag Parikh Flexi Cap Fund - Direct Growth,26-04-2022,51.09770
Parag Parikh Flexi Cap Fund - Direct Growth,25-04-2022,50.24830
Parag Parikh Flexi Cap Fund - Direct Growth,22-04-2022,51.01610
Parag Parikh Flexi Cap Fund - Direct Growth,21-04-2022,51.75250
Parag Parikh Flexi Cap Fund - Direct Growth,20-04-2022,51.68040
Parag Parikh Flexi Cap Fund - Direct Growth,19-04-2022,51.23060
Parag Parikh Flexi Cap Fund - Direct Growth,18-04-2022,51.66700
Parag Parikh Flexi Cap Fund - Direct Growth,13-04-2022,52.25410
Parag Parikh Flexi Cap Fund - Direct Growth,12-04-2022,52.57070
Parag Parikh Flexi Cap Fund - Direct Growth,11-04-2022,53.48230
Parag Parikh Flexi Cap Fund - Direct Growth,08-04-2022,54.00760
Parag Parikh Flexi Cap Fund - Direct Growth,07-04-2022,53.77730
Parag Parikh Flexi Cap Fund - Direct Growth,06-04-2022,54.45380
Parag Parikh Flexi Cap Fund - Direct Growth,05-04-2022,54.78570
Parag Parikh Flexi Cap Fund - Direct Growth,04-04-2022,53.97930
Parag Parikh Flexi Cap Fund - Direct Growth,01-04-2022,52.86090
Parag Parikh Flexi Cap Fund - Direct Growth,31-03-2022,52.51410
Parag Parikh Flexi Cap Fund - Direct Growth,30-03-2022,52.55830
Parag Parikh Flexi Cap Fund - Direct Growth,29-03-2022,52.26120
Parag Parikh Flexi Cap Fund - Direct Growth,28-03-2022,52.25720
Parag Parikh Flexi Cap Fund - Direct Growth,25-03-2022,52.03380
Parag Parikh Flexi Cap Fund - Direct Growth,24-03-2022,52.06260
Parag Parikh Flexi Cap Fund - Direct Growth,23-03-2022,52.08890
Parag Parikh Flexi Cap Fund - Direct Growth,22-03-2022,51.63930
Parag Parikh Flexi Cap Fund - Direct Growth,21-03-2022,51.49580
